created_date,pick_city_name,pick_district_name,timeslot,gross_order,net_order,cancel_order,cnd
2021-12-28,Can Tho City,Ninh Kieu District,10,426,408,18,0
2021-12-28,Can Tho City,Ninh Kieu District,11,694,672,22,0
2021-12-28,Can Tho City,Ninh Kieu District,12,536,508,28,0
2021-12-28,Can Tho City,Ninh Kieu District,13,418,399,19,0
2021-12-28,Can Tho City,Ninh Kieu District,14,322,302,20,0
2021-12-28,Can Tho City,Ninh Kieu District,15,329,305,24,0
2021-12-28,Can Tho City,Ninh Kieu District,16,396,375,21,0
2021-12-28,Can Tho City,Ninh Kieu District,17,431,397,34,0
2021-12-28,Can Tho City,Ninh Kieu District,18,446,430,16,0
2021-12-28,Can Tho City,Ninh Kieu District,19,386,354,32,0
2021-12-28,Can Tho City,Ninh Kieu District,20,264,239,25,0
2021-12-28,Can Tho City,Ninh Kieu District,21,140,117,23,1
2021-12-28,Can Tho City,Ninh Kieu District,22,1,0,1,0
2021-12-28,Can Tho City,Ninh Kieu District,23,3,2,1,0
2021-12-28,Dong Nai,Bien Hoa City,0,5,4,1,0
2021-12-28,Dong Nai,Bien Hoa City,1,1,1,0,0
2021-12-28,Dong Nai,Bien Hoa City,2,2,1,1,0
2021-12-28,Dong Nai,Bien Hoa City,3,2,1,1,0
2021-12-28,Dong Nai,Bien Hoa City,4,2,1,1,0
2021-12-28,Dong Nai,Bien Hoa City,5,1,0,1,1
2021-12-28,Dong Nai,Bien Hoa City,6,52,35,17,13
2021-12-28,Dong Nai,Bien Hoa City,7,157,131,26,11
2021-12-28,Dong Nai,Bien Hoa City,8,291,258,33,11
2021-12-28,Dong Nai,Bien Hoa City,9,382,351,31,7
2021-12-28,Dong Nai,Bien Hoa City,10,661,615,46,8
2021-12-28,Dong Nai,Bien Hoa City,11,933,861,72,16
2021-12-28,Dong Nai,Bien Hoa City,12,749,696,53,3
2021-12-28,Dong Nai,Bien Hoa City,13,631,589,42,8
2021-12-28,Dong Nai,Bien Hoa City,14,555,515,40,9
2021-12-28,Dong Nai,Bien Hoa City,15,451,412,39,2
2021-12-28,Dong Nai,Bien Hoa City,16,498,460,38,5
2021-12-28,Dong Nai,Bien Hoa City,17,525,488,37,9
2021-12-28,Dong Nai,Bien Hoa City,18,618,569,49,5
2021-12-28,Dong Nai,Bien Hoa City,19,560,523,37,11
2021-12-28,Dong Nai,Bien Hoa City,20,425,380,45,14
2021-12-28,Dong Nai,Bien Hoa City,21,223,168,55,33
2021-12-28,Dong Nai,Bien Hoa City,22,2,2,0,0
2021-12-28,Dong Nai,Long Thanh,8,2,0,2,2
2021-12-28,Dong Nai,Long Thanh,9,2,0,2,2
2021-12-28,Dong Nai,Long Thanh,10,1,0,1,1
2021-12-28,Dong Nai,Long Thanh,14,2,0,2,1
2021-12-28,Dong Nai,Long Thanh,19,1,0,1,1
2021-12-28,Dong Nai,Long Thanh,21,1,0,1,1
2021-12-28,Dong Nai,Thong Nhat,7,1,1,0,0
2021-12-28,Dong Nai,Thong Nhat,10,1,1,0,0
2021-12-28,Dong Nai,Thong Nhat,11,1,1,0,0
2021-12-28,Dong Nai,Thong Nhat,12,1,1,0,0
2021-12-28,Dong Nai,Thong Nhat,13,1,1,0,0
2021-12-28,Dong Nai,Thong Nhat,14,2,2,0,0
2021-12-28,Dong Nai,Thong Nhat,15,1,1,0,0
2021-12-28,Dong Nai,Thong Nhat,17,1,1,0,0
2021-12-28,Dong Nai,Thong Nhat,19,2,2,0,0
2021-12-28,Dong Nai,Thong Nhat,20,1,1,0,0
2021-12-28,Dong Nai,Thong Nhat,21,1,1,0,0
2021-12-28,Dong Nai,Trang Bom,9,1,0,1,1
2021-12-28,Dong Nai,Trang Bom,11,1,0,1,1
2021-12-28,Dong Nai,Trang Bom,13,1,0,1,1
2021-12-28,Dong Nai,Trang Bom,16,1,0,1,1
2021-12-28,Dong Nai,Trang Bom,19,1,0,1,1
2021-12-28,Hai Phong City,An Duong,8,5,3,2,0
2021-12-28,Hai Phong City,An Duong,9,6,4,2,0
2021-12-28,Hai Phong City,An Duong,10,1,1,0,0
2021-12-28,Hai Phong City,An Duong,11,3,0,3,2
2021-12-28,Hai Phong City,An Duong,13,2,1,1,0
2021-12-28,Hai Phong City,An Duong,14,2,2,0,0
2021-12-28,Hai Phong City,An Duong,15,3,2,1,1
2021-12-28,Hai Phong City,An Duong,17,3,1,2,1
2021-12-28,Hai Phong City,An Duong,18,2,2,0,0
2021-12-28,Hai Phong City,An Duong,20,1,1,0,0
2021-12-28,Hai Phong City,Do Son District,18,1,0,1,1
2021-12-28,Hai Phong City,Duong Kinh District,20,1,0,1,1
2021-12-28,Hai Phong City,Hai An District,0,1,0,1,0
2021-12-28,Hai Phong City,Hai An District,7,8,5,3,2
2021-12-28,Hai Phong City,Hai An District,8,10,8,2,2
2021-12-28,Hai Phong City,Hai An District,9,6,5,1,0
2021-12-28,Hai Phong City,Hai An District,10,12,9,3,0
2021-12-28,Hai Phong City,Hai An District,11,49,41,8,5
2021-12-28,Hai Phong City,Hai An District,12,21,18,3,0
2021-12-28,Hai Phong City,Hai An District,13,20,17,3,0
2021-12-28,Hai Phong City,Hai An District,14,13,10,3,0
2021-12-28,Hai Phong City,Hai An District,15,23,16,7,4
2021-12-28,Hai Phong City,Hai An District,16,23,18,5,2
2021-12-28,Hai Phong City,Hai An District,17,22,21,1,1
2021-12-28,Hai Phong City,Hai An District,18,39,37,2,0
2021-12-28,Hai Phong City,Hai An District,19,16,14,2,0
2021-12-28,Hai Phong City,Hai An District,20,14,12,2,1
2021-12-28,Hai Phong City,Hai An District,21,10,4,6,3
2021-12-28,Hai Phong City,Hong Bang District,0,1,0,1,1
2021-12-28,Hai Phong City,Hong Bang District,1,1,1,0,0
2021-12-28,Hai Phong City,Hong Bang District,3,1,0,1,1
2021-12-28,Hai Phong City,Hong Bang District,6,1,0,1,1
2021-12-28,Hai Phong City,Hong Bang District,7,13,10,3,3
2021-12-28,Hai Phong City,Hong Bang District,8,60,37,23,11
2021-12-28,Hai Phong City,Hong Bang District,9,46,40,6,5
2021-12-28,Hai Phong City,Hong Bang District,10,51,49,2,0
2021-12-28,Hai Phong City,Hong Bang District,11,125,107,18,8
2021-12-28,Hai Phong City,Hong Bang District,12,73,64,9,2
2021-12-28,Hai Phong City,Hong Bang District,13,51,51,0,0
2021-12-28,Hai Phong City,Hong Bang District,14,63,58,5,0
2021-12-28,Hai Phong City,Hong Bang District,15,74,64,10,5
2021-12-28,Hai Phong City,Hong Bang District,16,50,40,10,0
2021-12-28,Hai Phong City,Hong Bang District,17,63,54,9,3
2021-12-28,Hai Phong City,Hong Bang District,18,75,63,12,3
2021-12-28,Hai Phong City,Hong Bang District,19,79,71,8,1
2021-12-28,Hai Phong City,Hong Bang District,20,49,39,10,3
2021-12-28,Hai Phong City,Hong Bang District,21,18,14,4,0
2021-12-28,Hai Phong City,Kien An District,8,5,2,3,3
2021-12-28,Hai Phong City,Kien An District,9,3,1,2,2
2021-12-28,Hai Phong City,Kien An District,10,10,5,5,2
2021-12-28,Hai Phong City,Kien An District,11,10,9,1,1
2021-12-28,Hai Phong City,Kien An District,12,9,7,2,0
2021-12-28,Hai Phong City,Kien An District,13,21,5,16,12
2021-12-28,Hai Phong City,Kien An District,14,14,7,7,6
2021-12-28,Hai Phong City,Kien An District,15,11,5,6,4
2021-12-28,Hai Phong City,Kien An District,16,7,5,2,1
2021-12-28,Hai Phong City,Kien An District,17,7,3,4,2
2021-12-28,Hai Phong City,Kien An District,18,8,6,2,2
2021-12-28,Hai Phong City,Kien An District,19,5,5,0,0
2021-12-28,Hai Phong City,Kien An District,20,4,2,2,2
2021-12-28,Hai Phong City,Kien An District,21,4,2,2,2
2021-12-28,Hai Phong City,Le Chan District,0,1,1,0,0
2021-12-28,Hai Phong City,Le Chan District,2,1,1,0,0
2021-12-28,Hai Phong City,Le Chan District,7,55,40,15,4
2021-12-28,Hai Phong City,Le Chan District,8,118,101,17,12
2021-12-28,Hai Phong City,Le Chan District,9,114,93,21,6
2021-12-28,Hai Phong City,Le Chan District,10,185,169,16,0
2021-12-28,Hai Phong City,Le Chan District,11,363,318,45,18
2021-12-28,Hai Phong City,Le Chan District,12,243,222,21,2
2021-12-28,Hai Phong City,Le Chan District,13,108,94,14,0
2021-12-28,Hai Phong City,Le Chan District,14,172,149,23,1
2021-12-28,Hai Phong City,Le Chan District,15,212,176,36,10
2021-12-28,Hai Phong City,Le Chan District,16,208,175,33,2
2021-12-28,Hai Phong City,Le Chan District,17,218,204,14,2
2021-12-28,Hai Phong City,Le Chan District,18,250,231,19,4
2021-12-28,Hai Phong City,Le Chan District,19,212,192,20,1
2021-12-28,Hai Phong City,Le Chan District,20,154,129,25,3
2021-12-28,Hai Phong City,Le Chan District,21,69,54,15,3
2021-12-28,Hai Phong City,Le Chan District,22,2,1,1,1
2021-12-28,Hai Phong City,Le Chan District,23,1,0,1,0
2021-12-28,Hai Phong City,Ngo Quyen District,0,2,1,1,0
2021-12-28,Hai Phong City,Ngo Quyen District,2,1,0,1,0
2021-12-28,Hai Phong City,Ngo Quyen District,6,2,0,2,1
2021-12-28,Hai Phong City,Ngo Quyen District,7,29,17,12,8
2021-12-28,Hai Phong City,Ngo Quyen District,8,106,71,35,18
2021-12-28,Hai Phong City,Ngo Quyen District,9,101,92,9,2
2021-12-28,Hai Phong City,Ngo Quyen District,10,120,105,15,3
2021-12-28,Hai Phong City,Ngo Quyen District,11,271,237,34,12
2021-12-28,Hai Phong City,Ngo Quyen District,12,187,169,18,1
2021-12-28,Hai Phong City,Ngo Quyen District,13,156,140,16,0
2021-12-28,Hai Phong City,Ngo Quyen District,14,156,136,20,0
2021-12-28,Hai Phong City,Ngo Quyen District,15,184,159,25,10
2021-12-28,Hai Phong City,Ngo Quyen District,16,200,172,28,4
2021-12-28,Hai Phong City,Ngo Quyen District,17,166,142,24,6
2021-12-28,Hai Phong City,Ngo Quyen District,18,176,155,21,7
2021-12-28,Hai Phong City,Ngo Quyen District,19,167,147,20,3
2021-12-28,Hai Phong City,Ngo Quyen District,20,146,125,21,2
2021-12-28,Hai Phong City,Ngo Quyen District,21,76,61,15,3
2021-12-28,Hai Phong City,Ngo Quyen District,22,5,1,4,2
2021-12-28,Hai Phong City,Thuy Nguyen,8,1,0,1,1
2021-12-28,Hai Phong City,Thuy Nguyen,11,1,0,1,1
2021-12-28,Hai Phong City,Thuy Nguyen,12,4,1,3,1
2021-12-28,Hai Phong City,Thuy Nguyen,15,1,0,1,1
2021-12-28,Hai Phong City,Thuy Nguyen,20,1,0,1,0
2021-12-28,Hai Phong City,Thuy Nguyen,21,1,0,1,0
2021-12-28,Hue City,Hue City,0,14,9,5,0
2021-12-28,Hue City,Hue City,1,1,0,1,1
2021-12-28,Hue City,Hue City,3,2,1,1,0
2021-12-28,Hue City,Hue City,4,1,0,1,1
2021-12-28,Hue City,Hue City,5,6,4,2,2
2021-12-28,Hue City,Hue City,6,103,64,39,24
2021-12-28,Hue City,Hue City,7,280,246,34,9
2021-12-28,Hue City,Hue City,8,412,387,25,0
2021-12-28,Hue City,Hue City,9,298,283,15,0
2021-12-28,Hue City,Hue City,10,366,340,26,1
2021-12-28,Hue City,Hue City,11,732,694,38,3
2021-12-28,Hue City,Hue City,12,478,454,24,0
2021-12-28,Hue City,Hue City,13,347,317,30,2
2021-12-28,Hue City,Hue City,14,354,331,23,1
2021-12-28,Hue City,Hue City,15,498,461,37,7
2021-12-28,Hue City,Hue City,16,531,488,43,5
2021-12-28,Hue City,Hue City,17,638,596,42,0
2021-12-28,Hue City,Hue City,18,713,676,37,2
2021-12-28,Hue City,Hue City,19,540,515,25,2
2021-12-28,Hue City,Hue City,20,481,424,57,17
2021-12-28,Hue City,Hue City,21,272,228,44,10
2021-12-28,Hue City,Hue City,22,9,1,8,0
2021-12-28,Hue City,Hue City,23,3,3,0,0
2021-12-28,Hue City,Huong Thuy,8,1,0,1,1
2021-12-28,Hue City,Huong Thuy,10,1,0,1,1
2021-12-28,Hue City,Huong Thuy,17,3,2,1,0
2021-12-28,Hue City,Huong Thuy,18,1,0,1,0
2021-12-28,Hue City,Huong Thuy,20,1,0,1,1
2021-12-28,Hue City,Huong Thuy,21,2,1,1,1
2021-12-28,Hue City,Huong Tra,16,2,0,2,1
2021-12-28,Hue City,Phu Vang,5,1,1,0,0
2021-12-28,Hue City,Phu Vang,6,2,1,1,1
2021-12-28,Hue City,Phu Vang,7,1,1,0,0
2021-12-28,Hue City,Phu Vang,8,1,0,1,0
2021-12-28,Hue City,Phu Vang,9,2,0,2,0
2021-12-28,Hue City,Phu Vang,10,2,1,1,0
2021-12-28,Hue City,Phu Vang,11,2,2,0,0
2021-12-28,Hue City,Phu Vang,13,2,2,0,0
2021-12-28,Hue City,Phu Vang,14,1,1,0,0
2021-12-28,Hue City,Phu Vang,15,2,2,0,0
2021-12-28,Hue City,Phu Vang,16,1,0,1,1
2021-12-28,Hue City,Phu Vang,17,7,6,1,0
2021-12-28,Hue City,Phu Vang,18,2,0,2,0
2021-12-28,Hue City,Phu Vang,20,2,0,2,0
2021-12-28,Vung Tau,Ba Ria City,6,5,0,5,4
2021-12-28,Vung Tau,Ba Ria City,7,2,1,1,1
2021-12-28,Vung Tau,Ba Ria City,8,4,3,1,0
2021-12-28,Vung Tau,Ba Ria City,9,6,5,1,1
2021-12-28,Vung Tau,Ba Ria City,10,10,5,5,3
2021-12-28,Vung Tau,Ba Ria City,11,3,2,1,1
2021-12-28,Vung Tau,Ba Ria City,12,4,3,1,0
2021-12-28,Vung Tau,Ba Ria City,13,5,2,3,0
2021-12-28,Vung Tau,Ba Ria City,14,5,3,2,0
2021-12-28,Vung Tau,Ba Ria City,15,9,4,5,3
2021-12-28,Vung Tau,Ba Ria City,16,4,1,3,0
2021-12-28,Vung Tau,Ba Ria City,17,20,6,14,10
2021-12-28,Vung Tau,Ba Ria City,18,8,5,3,1
2021-12-28,Vung Tau,Ba Ria City,19,3,3,0,0
2021-12-28,Vung Tau,Ba Ria City,20,6,2,4,4
2021-12-28,Vung Tau,Ba Ria City,21,6,1,5,5
2021-12-28,Vung Tau,Vung Tau City,0,2,2,0,0
2021-12-28,Vung Tau,Vung Tau City,2,2,2,0,0
2021-12-28,Vung Tau,Vung Tau City,5,1,0,1,0
2021-12-28,Vung Tau,Vung Tau City,6,46,43,3,2
2021-12-28,Vung Tau,Vung Tau City,7,130,119,11,0
2021-12-28,Vung Tau,Vung Tau City,8,184,174,10,0
2021-12-28,Vung Tau,Vung Tau City,9,164,150,14,0
2021-12-28,Vung Tau,Vung Tau City,10,162,150,12,0
2021-12-28,Vung Tau,Vung Tau City,11,297,281,16,0
2021-12-28,Vung Tau,Vung Tau City,12,223,213,10,0
2021-12-28,Vung Tau,Vung Tau City,13,225,207,18,2
2021-12-28,Vung Tau,Vung Tau City,14,214,194,20,1
2021-12-28,Vung Tau,Vung Tau City,15,226,203,23,1
2021-12-28,Vung Tau,Vung Tau City,16,188,176,12,0
2021-12-28,Vung Tau,Vung Tau City,17,268,252,16,0
2021-12-28,Vung Tau,Vung Tau City,18,304,268,36,5
2021-12-28,Vung Tau,Vung Tau City,19,219,196,23,3
2021-12-28,Vung Tau,Vung Tau City,20,209,181,28,2
2021-12-28,Vung Tau,Vung Tau City,21,79,66,13,3
2021-12-28,Vung Tau,Vung Tau City,22,2,1,1,0
2021-12-28,Vung Tau,Vung Tau City,23,5,4,1,0
2021-12-29,Binh Duong,Ben Cat,17,1,0,1,1
2021-12-29,Binh Duong,Ben Cat,18,1,1,0,0
2021-12-29,Binh Duong,Di An,7,2,1,1,1
2021-12-29,Binh Duong,Di An,8,10,2,8,8
2021-12-29,Binh Duong,Di An,9,7,0,7,3
2021-12-29,Binh Duong,Di An,10,8,4,4,4
2021-12-29,Binh Duong,Di An,11,9,6,3,2
2021-12-29,Binh Duong,Di An,12,12,7,5,3
2021-12-29,Binh Duong,Di An,13,11,7,4,3
2021-12-29,Binh Duong,Di An,14,17,5,12,8
2021-12-29,Binh Duong,Di An,15,12,4,8,4
2021-12-29,Binh Duong,Di An,16,14,4,10,9
2021-12-29,Binh Duong,Di An,17,15,11,4,4
2021-12-29,Binh Duong,Di An,18,8,4,4,2
2021-12-29,Binh Duong,Di An,19,12,6,6,6
2021-12-29,Binh Duong,Di An,20,9,3,6,5
2021-12-29,Binh Duong,Di An,21,1,0,1,1
2021-12-29,Binh Duong,Tan Uyen,8,1,0,1,0
2021-12-29,Binh Duong,Tan Uyen,11,1,0,1,1
2021-12-29,Binh Duong,Tan Uyen,12,2,2,0,0
2021-12-29,Binh Duong,Tan Uyen,13,1,0,1,1
2021-12-29,Binh Duong,Tan Uyen,15,2,0,2,2
2021-12-29,Binh Duong,Tan Uyen,16,2,1,1,1
2021-12-29,Binh Duong,Tan Uyen,17,1,1,0,0
2021-12-29,Binh Duong,Tan Uyen,19,1,0,1,1
2021-12-29,Binh Duong,Thu Dau Mot Town,0,4,2,2,0
2021-12-29,Binh Duong,Thu Dau Mot Town,2,2,1,1,0
2021-12-29,Binh Duong,Thu Dau Mot Town,5,1,1,0,0
2021-12-29,Binh Duong,Thu Dau Mot Town,6,22,20,2,2
2021-12-29,Binh Duong,Thu Dau Mot Town,7,103,97,6,3
2021-12-29,Binh Duong,Thu Dau Mot Town,8,224,209,15,3
2021-12-29,Binh Duong,Thu Dau Mot Town,9,194,183,11,1
2021-12-29,Binh Duong,Thu Dau Mot Town,10,338,318,20,4
2021-12-29,Binh Duong,Thu Dau Mot Town,11,591,547,44,11
2021-12-29,Binh Duong,Thu Dau Mot Town,12,422,399,23,3
2021-12-29,Binh Duong,Thu Dau Mot Town,13,302,291,11,5
2021-12-29,Binh Duong,Thu Dau Mot Town,14,263,250,13,1
2021-12-29,Binh Duong,Thu Dau Mot Town,15,228,219,9,1
2021-12-29,Binh Duong,Thu Dau Mot Town,16,242,228,14,4
2021-12-29,Binh Duong,Thu Dau Mot Town,17,326,311,15,2
2021-12-29,Binh Duong,Thu Dau Mot Town,18,333,310,23,2
2021-12-29,Binh Duong,Thu Dau Mot Town,19,254,242,12,4
2021-12-29,Binh Duong,Thu Dau Mot Town,20,172,155,17,6
2021-12-29,Binh Duong,Thu Dau Mot Town,21,89,75,14,0
2021-12-29,Binh Duong,Thu Dau Mot Town,22,3,2,1,0
2021-12-29,Binh Duong,Thu Dau Mot Town,23,1,1,0,0
2021-12-29,Binh Duong,Thuan An,1,1,0,1,1
2021-12-29,Binh Duong,Thuan An,7,10,0,10,9
2021-12-29,Binh Duong,Thuan An,8,21,4,17,14
2021-12-29,Binh Duong,Thuan An,9,36,19,17,14
2021-12-29,Binh Duong,Thuan An,10,66,39,27,24
2021-12-29,Binh Duong,Thuan An,11,70,38,32,25
2021-12-29,Binh Duong,Thuan An,12,51,37,14,10
2021-12-29,Binh Duong,Thuan An,13,51,34,17,11
2021-12-29,Binh Duong,Thuan An,14,57,39,18,14
2021-12-29,Binh Duong,Thuan An,15,38,25,13,8
2021-12-29,Binh Duong,Thuan An,16,28,23,5,3
2021-12-29,Binh Duong,Thuan An,17,33,19,14,11
2021-12-29,Binh Duong,Thuan An,18,31,23,8,2
2021-12-29,Binh Duong,Thuan An,19,17,9,8,6
2021-12-29,Binh Duong,Thuan An,20,21,11,10,8
2021-12-29,Binh Duong,Thuan An,21,13,4,9,7
2021-12-29,Binh Duong,Thuan An,22,1,0,1,0
2021-12-29,Can Tho City,Binh Thuy District,0,1,1,0,0
2021-12-29,Can Tho City,Binh Thuy District,6,2,1,1,1
2021-12-29,Can Tho City,Binh Thuy District,7,7,3,4,0
2021-12-29,Can Tho City,Binh Thuy District,8,6,5,1,0
2021-12-29,Can Tho City,Binh Thuy District,9,5,5,0,0
2021-12-29,Can Tho City,Binh Thuy District,10,6,6,0,0
2021-12-29,Can Tho City,Binh Thuy District,11,10,10,0,0
2021-12-29,Can Tho City,Binh Thuy District,12,7,7,0,0
2021-12-29,Can Tho City,Binh Thuy District,13,11,11,0,0
2021-12-29,Can Tho City,Binh Thuy District,14,16,16,0,0
2021-12-29,Can Tho City,Binh Thuy District,15,9,9,0,0
2021-12-29,Can Tho City,Binh Thuy District,16,7,7,0,0
2021-12-29,Can Tho City,Binh Thuy District,17,7,7,0,0
2021-12-29,Can Tho City,Binh Thuy District,18,16,13,3,0
2021-12-29,Can Tho City,Binh Thuy District,19,10,10,0,0
2021-12-29,Can Tho City,Binh Thuy District,20,9,7,2,0
2021-12-29,Can Tho City,Cai Rang District,6,4,4,0,0
2021-12-29,Can Tho City,Cai Rang District,8,6,5,1,0
2021-12-29,Can Tho City,Cai Rang District,9,6,6,0,0
2021-12-29,Can Tho City,Cai Rang District,10,11,10,1,0
2021-12-29,Can Tho City,Cai Rang District,11,11,9,2,0
2021-12-29,Can Tho City,Cai Rang District,12,9,5,4,2
2021-12-29,Can Tho City,Cai Rang District,13,9,9,0,0
2021-12-29,Can Tho City,Cai Rang District,14,12,11,1,0
2021-12-29,Can Tho City,Cai Rang District,15,5,4,1,0
2021-12-29,Can Tho City,Cai Rang District,16,12,9,3,3
2021-12-29,Can Tho City,Cai Rang District,17,6,6,0,0
2021-12-29,Can Tho City,Cai Rang District,18,8,8,0,0
2021-12-29,Can Tho City,Cai Rang District,19,7,7,0,0
2021-12-29,Can Tho City,Cai Rang District,20,6,4,2,0
2021-12-29,Can Tho City,Cai Rang District,21,2,2,0,0
2021-12-29,Can Tho City,Ninh Kieu District,0,11,6,5,0
2021-12-29,Can Tho City,Ninh Kieu District,1,3,3,0,0
2021-12-29,Can Tho City,Ninh Kieu District,2,1,1,0,0
2021-12-29,Can Tho City,Ninh Kieu District,3,1,1,0,0
2021-12-29,Can Tho City,Ninh Kieu District,5,2,2,0,0
2021-12-29,Can Tho City,Ninh Kieu District,6,49,47,2,0
2021-12-29,Can Tho City,Ninh Kieu District,7,168,157,11,0
2021-12-29,Can Tho City,Ninh Kieu District,8,255,234,21,0
2021-12-29,Can Tho City,Ninh Kieu District,9,282,261,21,0
2021-12-29,Can Tho City,Ninh Kieu District,10,473,450,23,0
2021-12-29,Can Tho City,Ninh Kieu District,11,712,686,26,0
2021-12-29,Can Tho City,Ninh Kieu District,12,468,456,12,0
2021-12-29,Can Tho City,Ninh Kieu District,13,377,354,23,0
2021-12-29,Can Tho City,Ninh Kieu District,14,342,330,12,0
2021-12-29,Can Tho City,Ninh Kieu District,15,322,308,14,0
2021-12-29,Can Tho City,Ninh Kieu District,16,409,380,29,0
2021-12-29,Can Tho City,Ninh Kieu District,17,514,493,21,0
2021-12-29,Can Tho City,Ninh Kieu District,18,482,459,23,0
2021-12-29,Can Tho City,Ninh Kieu District,19,400,383,17,1
2021-12-29,Can Tho City,Ninh Kieu District,20,295,258,37,0
2021-12-29,Can Tho City,Ninh Kieu District,21,152,137,15,0
2021-12-29,Can Tho City,Ninh Kieu District,22,5,5,0,0
2021-12-29,Can Tho City,Ninh Kieu District,23,3,3,0,0
2021-12-29,Dong Nai,Bien Hoa City,0,6,3,3,0
2021-12-29,Dong Nai,Bien Hoa City,1,2,1,1,0
2021-12-29,Dong Nai,Bien Hoa City,3,2,0,2,1
2021-12-29,Dong Nai,Bien Hoa City,5,1,0,1,0
2021-12-29,Dong Nai,Bien Hoa City,6,49,33,16,11
2021-12-29,Dong Nai,Bien Hoa City,7,148,120,28,12
2021-12-29,Dong Nai,Bien Hoa City,8,281,249,32,10
2021-12-29,Dong Nai,Bien Hoa City,9,350,309,41,4
2021-12-29,Dong Nai,Bien Hoa City,10,626,575,51,5
2021-12-29,Dong Nai,Bien Hoa City,11,945,862,83,14
2021-12-29,Dong Nai,Bien Hoa City,12,735,708,27,7
2021-12-29,Dong Nai,Bien Hoa City,13,733,677,56,13
2021-12-29,Dong Nai,Bien Hoa City,14,574,518,56,10
2021-12-29,Dong Nai,Bien Hoa City,15,477,425,52,16
2021-12-29,Dong Nai,Bien Hoa City,16,509,468,41,10
2021-12-29,Dong Nai,Bien Hoa City,17,531,489,42,9
2021-12-29,Dong Nai,Bien Hoa City,18,553,528,25,1
2021-12-29,Dong Nai,Bien Hoa City,19,544,503,41,11
2021-12-29,Dong Nai,Bien Hoa City,20,443,377,66,19
2021-12-29,Dong Nai,Bien Hoa City,21,184,136,48,20
2021-12-29,Dong Nai,Bien Hoa City,22,2,2,0,0
2021-12-29,Dong Nai,Bien Hoa City,23,1,1,0,0
2021-12-29,Dong Nai,Long Khanh,18,1,0,1,1
2021-12-29,Dong Nai,Long Thanh,9,1,0,1,1
2021-12-29,Dong Nai,Long Thanh,10,1,0,1,1
2021-12-29,Dong Nai,Long Thanh,11,2,0,2,2
2021-12-29,Dong Nai,Long Thanh,12,1,0,1,1
2021-12-29,Dong Nai,Long Thanh,15,1,0,1,1
2021-12-29,Dong Nai,Long Thanh,19,3,0,3,2
2021-12-29,Dong Nai,Thong Nhat,8,1,1,0,0
2021-12-29,Dong Nai,Thong Nhat,9,3,3,0,0
2021-12-29,Dong Nai,Thong Nhat,10,1,1,0,0
2021-12-29,Dong Nai,Thong Nhat,13,2,2,0,0
2021-12-29,Dong Nai,Thong Nhat,14,1,1,0,0
2021-12-29,Dong Nai,Thong Nhat,15,4,3,1,0
2021-12-29,Dong Nai,Thong Nhat,16,2,2,0,0
2021-12-29,Dong Nai,Thong Nhat,18,1,1,0,0
2021-12-29,Dong Nai,Thong Nhat,19,2,2,0,0
2021-12-29,Dong Nai,Trang Bom,10,1,0,1,1
2021-12-29,Dong Nai,Trang Bom,11,1,0,1,1
2021-12-29,Dong Nai,Trang Bom,12,1,0,1,1
2021-12-29,Hai Phong City,An Duong,5,1,0,1,1
2021-12-29,Hai Phong City,An Duong,8,1,1,0,0
2021-12-29,Hai Phong City,An Duong,12,1,1,0,0
2021-12-29,Hai Phong City,An Duong,13,3,1,2,1
2021-12-29,Hai Phong City,An Duong,14,3,1,2,1
2021-12-29,Hai Phong City,An Duong,15,2,1,1,0
2021-12-29,Hai Phong City,An Duong,16,4,2,2,2
2021-12-29,Hai Phong City,An Duong,17,2,1,1,1
2021-12-29,Hai Phong City,An Duong,18,4,1,3,1
2021-12-29,Hai Phong City,Duong Kinh District,9,2,1,1,0
2021-12-29,Hai Phong City,Hai An District,1,1,1,0,0
2021-12-29,Hai Phong City,Hai An District,6,1,1,0,0
2021-12-29,Hai Phong City,Hai An District,7,11,7,4,4
2021-12-29,Hai Phong City,Hai An District,8,12,9,3,1
2021-12-29,Hai Phong City,Hai An District,9,12,11,1,0
2021-12-29,Hai Phong City,Hai An District,10,23,19,4,0
2021-12-29,Hai Phong City,Hai An District,11,45,40,5,2
2021-12-29,Hai Phong City,Hai An District,12,31,27,4,0
2021-12-29,Hai Phong City,Hai An District,13,12,10,2,1
2021-12-29,Hai Phong City,Hai An District,14,21,17,4,0
2021-12-29,Hai Phong City,Hai An District,15,15,14,1,0
2021-12-29,Hai Phong City,Hai An District,16,23,19,4,0
2021-12-29,Hai Phong City,Hai An District,17,13,12,1,0
2021-12-29,Hai Phong City,Hai An District,18,31,27,4,1
2021-12-29,Hai Phong City,Hai An District,19,24,22,2,0
2021-12-29,Hai Phong City,Hai An District,20,18,17,1,0
2021-12-29,Hai Phong City,Hai An District,21,10,6,4,2
2021-12-29,Hai Phong City,Hai An District,23,1,1,0,0
2021-12-29,Hai Phong City,Hong Bang District,0,1,0,1,0
2021-12-29,Hai Phong City,Hong Bang District,6,1,0,1,0
2021-12-29,Hai Phong City,Hong Bang District,7,18,9,9,7
2021-12-29,Hai Phong City,Hong Bang District,8,52,38,14,10
2021-12-29,Hai Phong City,Hong Bang District,9,34,32,2,1
2021-12-29,Hai Phong City,Hong Bang District,10,58,55,3,0
