created_date,pick_city_name,bad_weather_order,A1,total_submitted,total_delivered,cancelled_quit,cnd,incharge_period,completion_time,peak3,stack,30 days from created_date,A30,%peak3,%stack,%cnd,%g2n,%bw,cancel_by_mex_users
2022-07-03,Vung Tau,373,161,4226,3648,578,193,1.4813534355775062,22.833191819592805,1409,565,2022-06-03,344.0,0.3334122101277804,0.13369616658778988,0.045669663984855655,0.8632276384287743,0.08826313298627544,385
2022-07-04,Bac Ninh,0,151,2508,2192,316,95,0.9281122745782433,23.684979517523896,356,710,2022-06-04,0.0,0.1419457735247209,0.28309409888357256,0.03787878787878788,0.8740031897926634,0.0,221
2022-07-04,Binh Duong,0,471,6319,5525,794,314,1.591323280144953,21.610537887001566,109,1356,2022-06-04,1770.0,0.017249564804557683,0.2145909162842222,0.049691406868175345,0.8743472068365248,0.0,480
2022-07-04,Can Tho City,1258,525,6418,6069,349,29,0.2328436911487759,18.661168724279836,0,293,2022-06-04,1122.0,0.0,0.045652851355562483,0.004518541601745092,0.9456216889996883,0.19601121844811467,320
2022-07-04,Dong Nai,516,649,9150,8282,868,166,0.8851864788295106,22.207759832871318,0,2442,2022-06-04,1487.0,0.0,0.26688524590163937,0.01814207650273224,0.9051366120218579,0.05639344262295082,702
2022-07-04,Hai Phong City,0,437,5827,4925,902,354,2.5774534360950545,30.22817757956619,1453,2562,2022-06-04,1024.0,0.2493564441393513,0.4396773639951948,0.06075167324523768,0.845203363651965,0.0,548
2022-07-04,Hue City,0,431,6955,6395,560,48,0.4192560993863194,18.3076091486923,48,822,2022-06-04,885.0,0.006901509705248023,0.11818835370237239,0.006901509705248023,0.9194823867721064,0.0,512
2022-07-04,Khanh Hoa,0,228,3723,3403,320,31,0.4385575654795553,18.8518306412139,33,768,2022-06-04,0.0,0.008863819500402902,0.2062852538275584,0.0083266183185603,0.9140478109051839,0.0,289
2022-07-04,Lam Dong,0,84,1614,1027,587,454,2.9511849799938443,25.773874311629413,742,127,2022-06-04,0.0,0.459727385377943,0.07868649318463444,0.2812887236679058,0.6363073110285006,0.0,133
2022-07-04,Nghe An,0,137,2845,2305,540,221,1.5505134441291717,20.983391103408433,632,171,2022-06-04,0.0,0.22214411247803165,0.06010544815465729,0.07768014059753954,0.8101933216168717,0.0,319
2022-07-04,Quang Nam,0,36,616,461,155,70,1.2343971631205675,21.143853940708606,110,0,2022-06-04,0.0,0.17857142857142858,0.0,0.11363636363636363,0.7483766233766234,0.0,85
2022-07-04,Quang Ninh,0,55,1061,675,386,209,2.188747346072187,25.629872361315662,627,123,2022-06-04,0.0,0.590951932139491,0.11592836946277098,0.19698397737983034,0.6361922714420358,0.0,177
2022-07-04,Thai Nguyen,0,204,2774,2551,223,16,0.40371630133534897,22.29580885233059,0,834,2022-06-04,0.0,0.0,0.300648882480173,0.005767844268204758,0.9196106705118962,0.0,207
2022-07-04,Vung Tau,395,178,3592,3181,411,124,1.0360528942115768,18.95632256040163,141,501,2022-06-04,358.0,0.039253897550111355,0.13947661469933184,0.034521158129175944,0.8855790645879733,0.10996659242761693,287
2022-07-05,Bac Ninh,800,155,2727,1862,865,612,1.5609552438209753,25.09830114449213,1093,592,2022-06-05,0.0,0.4008067473414008,0.21708837550421708,0.22442244224422442,0.6828016134946828,0.29336266960029334,253
2022-07-05,Binh Duong,978,507,6683,5840,843,343,1.6473463376681114,22.63817948717949,546,1428,2022-06-05,1766.0,0.081699835403262,0.21367649259314678,0.05132425557384408,0.8738590453389197,0.14634146341463414,500
2022-07-05,Can Tho City,472,547,6568,6189,379,19,0.2589334596757212,18.253657422336882,0,141,2022-06-05,1121.0,0.0,0.021467722289890377,0.0028928136419001218,0.9422959805115713,0.07186358099878197,360
2022-07-05,Dong Nai,1384,678,9179,8319,860,197,0.9377320185614849,22.934033193361326,1,2392,2022-06-05,1496.0,0.00010894432944765226,0.2605948360387842,0.02146203290118749,0.9063078766750191,0.15077895195555072,663
2022-07-05,Hai Phong City,3075,416,6312,4527,1785,1067,3.1401653788803037,31.75200851876331,2496,2280,2022-06-05,1033.0,0.39543726235741444,0.3612167300380228,0.16904309252217997,0.7172053231939164,0.48716730038022815,718
2022-07-05,Hue City,0,459,6908,6279,629,58,0.40822820084105993,17.644936876723957,63,596,2022-06-05,900.0,0.009119861030689055,0.08627678054429647,0.008396062536189925,0.9089461493920092,0.0,571
2022-07-05,Khanh Hoa,0,228,3785,3434,351,37,0.42220521384172927,19.50746825627605,16,771,2022-06-05,0.0,0.004227212681638045,0.20369881109643329,0.00977542932628798,0.9072655217965654,0.0,314
2022-07-05,Lam Dong,0,92,1635,1101,534,367,2.574647684785735,27.670057263411692,698,178,2022-06-05,0.0,0.42691131498470947,0.10886850152905199,0.22446483180428134,0.673394495412844,0.0,167
2022-07-05,Nghe An,0,143,2960,2389,571,256,1.7005773971714029,22.088080344731722,732,157,2022-06-05,0.0,0.2472972972972973,0.05304054054054054,0.08648648648648649,0.8070945945945946,0.0,315
2022-07-05,Quang Nam,0,33,590,441,149,68,1.4418900343642613,22.017157974300833,103,0,2022-06-05,0.0,0.17457627118644067,0.0,0.1152542372881356,0.747457627118644,0.0,81
2022-07-05,Quang Ninh,204,61,1089,680,409,241,3.113836079425433,26.67720588235294,656,115,2022-06-05,0.0,0.6023875114784206,0.10560146923783287,0.22130394857667585,0.6244260789715336,0.18732782369146006,168
2022-07-05,Thai Nguyen,0,198,2862,2546,316,67,0.6320067898906073,21.344178440607013,89,805,2022-06-05,0.0,0.031097134870719776,0.28127183787561144,0.023410202655485674,0.8895877009084556,0.0,249
2022-07-05,Vung Tau,88,205,3622,3264,358,89,0.758998919343747,18.603542623787646,8,555,2022-06-05,360.0,0.0022087244616234127,0.15323025952512423,0.024572059635560462,0.9011595803423523,0.024295969077857537,269
2022-07-06,Bac Ninh,0,155,2399,2096,303,69,0.6855009852963468,21.649658241932922,66,792,2022-06-06,0.0,0.02751146310962901,0.33013755731554817,0.028761984160066693,0.873697373905794,0.0,234
2022-07-06,Binh Duong,91,510,6604,5874,730,267,1.553462157809984,22.51399943310658,92,1517,2022-06-06,1764.0,0.013930950938824955,0.2297092671108419,0.040430042398546334,0.8894609327680194,0.013779527559055118,463
2022-07-06,Can Tho City,288,535,6474,6117,357,18,0.23420183290707589,18.875053009297016,87,218,2022-06-06,1127.0,0.013438368860055607,0.03367315415508187,0.0027803521779425394,0.9448563484708064,0.04448563484708063,339
2022-07-06,Dong Nai,1307,688,9396,8512,884,201,0.9603860608131192,23.721777882021815,0,2581,2022-06-06,1489.0,0.0,0.27469135802469136,0.021392081736909322,0.9059174116645381,0.1391017454235845,683
2022-07-06,Hai Phong City,779,456,5665,4819,846,253,2.3461862745098037,30.226001519546895,980,2489,2022-06-06,1043.0,0.17299205648720212,0.43936451897616946,0.04466019417475728,0.8506619593998235,0.13751103265666373,593
2022-07-06,Hue City,257,485,7165,6452,713,95,0.44572832227953824,18.089315379456224,239,472,2022-06-06,916.0,0.03335659455687369,0.06587578506629449,0.013258897418004187,0.9004884856943475,0.035868806699232376,618
2022-07-06,Khanh Hoa,0,226,3989,3610,379,48,0.48637530995394973,19.67709832134293,74,869,2022-06-06,0.0,0.018551015292053146,0.2178490849837052,0.01203309100025069,0.9049887189771872,0.0,331
2022-07-06,Lam Dong,155,94,1805,1203,602,380,2.5415447780343854,27.039417770419426,882,161,2022-06-06,0.0,0.4886426592797784,0.08919667590027701,0.21052631578947367,0.6664819944598338,0.08587257617728532,222
2022-07-06,Nghe An,354,136,3134,2473,661,268,1.8079590818363274,22.480268121800055,968,212,2022-06-06,0.0,0.30887045309508615,0.06764518187619656,0.08551372048500319,0.7890874282067645,0.11295469049138482,393
2022-07-06,Quang Nam,0,31,626,471,155,70,1.1747018204645323,19.980084745762714,100,0,2022-06-06,0.0,0.1597444089456869,0.0,0.11182108626198083,0.7523961661341853,0.0,85
2022-07-06,Quang Ninh,0,54,946,698,248,110,2.0537348877374786,25.826414645744173,234,141,2022-06-06,0.0,0.24735729386892177,0.14904862579281183,0.11627906976744186,0.7378435517970402,0.0,138
2022-07-06,Thai Nguyen,0,201,2615,2356,259,30,0.4857799405244661,21.56039988695775,5,715,2022-06-06,0.0,0.0019120458891013384,0.2734225621414914,0.011472275334608031,0.9009560229445507,0.0,229
2022-07-06,Vung Tau,20,217,3667,3302,365,103,0.6799493621579511,18.171813873764872,33,474,2022-06-06,363.0,0.008999181892555223,0.12926097627488412,0.028088355604035997,0.9004635942187074,0.00545404963185165,262
2022-07-07,Bac Ninh,590,154,2704,2154,550,288,1.9284716092968521,24.018736484399135,705,755,2022-06-07,0.0,0.26072485207100593,0.27921597633136097,0.10650887573964497,0.7965976331360947,0.21819526627218935,262
2022-07-07,Binh Duong,2,592,8062,6755,1307,658,2.528750902527076,22.910831116366143,508,1472,2022-06-07,1771.0,0.063011659637807,0.18258496650955097,0.08161746464897048,0.8378814190027288,0.00024807740014884643,649
2022-07-07,Can Tho City,0,566,7958,7158,800,384,0.7423714873200823,19.638918353105375,196,96,2022-06-07,1137.0,0.024629303845187234,0.01206333249560191,0.04825332998240764,0.8994722292033174,0.0,416
2022-07-07,Dong Nai,0,762,10991,9640,1351,546,1.6231753538606024,23.643991505231536,414,2566,2022-06-07,1511.0,0.03766718224001456,0.2334637430625057,0.049677008461468476,0.8770812482940588,0.0,805
2022-07-07,Hai Phong City,3415,444,6725,5109,1616,814,4.047954767129968,34.1727885178676,3312,2266,2022-06-07,1048.0,0.4924907063197026,0.33695167286245353,0.12104089219330855,0.7597026022304832,0.5078066914498142,802
2022-07-07,Hue City,0,516,8511,7282,1229,460,0.8589494078718217,18.84207579082099,414,504,2022-06-07,938.0,0.048642932675361295,0.05921748325696158,0.054047702972623665,0.855598637057925,0.0,769
2022-07-07,Khanh Hoa,0,243,4265,3807,458,120,1.05351033197832,23.013220502055454,67,1734,2022-06-07,0.0,0.01570926143024619,0.40656506447831187,0.02813599062133646,0.8926143024618992,0.0,338
2022-07-07,Lam Dong,425,100,1891,1411,480,246,3.671148272017837,27.73504243281471,803,194,2022-06-07,0.0,0.4246430460074035,0.10259122157588578,0.13008989952406133,0.7461660497091486,0.22474881015335801,234
2022-07-07,Nghe An,1576,156,3297,2426,871,417,3.1005392525708553,28.000157491098328,1413,191,2022-06-07,0.0,0.42857142857142855,0.05793145283591143,0.1264786169244768,0.7358204428268122,0.47801031240521685,454
2022-07-07,Quang Nam,267,39,820,502,318,215,2.962818181818182,22.783067729083665,377,0,2022-06-07,0.0,0.45975609756097563,0.0,0.2621951219512195,0.6121951219512195,0.325609756097561,103
2022-07-07,Quang Ninh,1087,45,1222,554,668,471,4.9822375127421,35.14461400359066,818,42,2022-06-07,0.0,0.6693944353518821,0.03436988543371522,0.38543371522094927,0.4533551554828151,0.8895253682487725,197
2022-07-07,Thai Nguyen,0,208,3132,2702,430,150,1.2302079640789318,24.37279212792128,370,968,2022-06-07,0.0,0.11813537675606642,0.3090676883780332,0.04789272030651341,0.8627075351213283,0.0,280
2022-07-07,Vung Tau,1632,215,4278,3691,587,246,1.4804167756561164,21.18463760267172,821,633,2022-06-07,367.0,0.19191210846189807,0.1479663394109397,0.05750350631136045,0.8627863487611033,0.3814866760168303,341
2022-07-08,Bac Ninh,604,148,2462,2100,362,142,1.2263372620126927,22.622649572649575,522,692,2022-06-08,0.0,0.21202274573517466,0.28107229894394803,0.057676685621445976,0.8529650690495532,0.24532900081234768,220
2022-07-08,Binh Duong,1304,512,6874,5907,967,400,2.136069078947368,24.474450270635998,620,1428,2022-06-08,1784.0,0.09019493744544661,0.20773930753564154,0.05819028222286878,0.8593249927262148,0.1897003200465522,567
2022-07-08,Can Tho City,1069,523,6442,6030,412,34,0.3813418720276697,19.619555371444353,0,164,2022-06-08,1134.0,0.0,0.02545793231915554,0.005277864017385905,0.9360447066128531,0.165942253958398,378
2022-07-08,Dong Nai,2291,700,9771,8736,1035,314,1.2760958374737772,25.428986999123108,511,2461,2022-06-08,1518.0,0.05229761539248797,0.2518677719783031,0.032135912393818446,0.894074301504452,0.23446934807082181,721
2022-07-08,Hai Phong City,585,455,5629,4688,941,340,2.703225373834909,31.611749504389692,1297,2377,2022-06-08,1049.0,0.23041392787351217,0.42227749156155625,0.060401492272162016,0.8328299875643986,0.10392609699769054,601
2022-07-08,Hue City,0,471,7161,6480,681,71,0.5598420383411581,19.19701170671596,0,571,2022-06-08,932.0,0.0,0.07973746683424103,0.00991481636642927,0.9049015500628403,0.0,610
2022-07-08,Khanh Hoa,0,229,3779,3482,297,24,0.4657295112091143,19.339357429718877,0,713,2022-06-08,0.0,0.0,0.1886742524477375,0.0063508864779042076,0.9214077798359355,0.0,273
2022-07-08,Lam Dong,0,96,1778,1339,439,265,3.5390492957746478,27.217548435171384,784,206,2022-06-08,0.0,0.4409448818897638,0.11586051743532058,0.14904386951631046,0.7530933633295838,0.0,174
2022-07-08,Nghe An,408,145,2773,2211,562,204,2.4790578809227792,23.459700931770364,974,192,2022-06-08,0.0,0.35124413992066356,0.06923909123692752,0.07356653443923548,0.7973314100252434,0.14713306887847097,358
2022-07-08,Quang Nam,0,35,585,423,162,80,1.8178521617852161,20.767454688731284,145,0,2022-06-08,0.0,0.24786324786324787,0.0,0.13675213675213677,0.7230769230769231,0.0,82
2022-07-08,Quang Ninh,920,48,933,640,293,145,3.1130968622100954,30.93119791666667,467,73,2022-06-08,0.0,0.5005359056806002,0.0782422293676313,0.15541264737406216,0.6859592711682744,0.9860664523043944,148
2022-07-08,Thai Nguyen,0,182,2755,2507,248,11,0.5498545776428932,22.82609273282848,0,803,2022-06-08,0.0,0.0,0.29147005444646096,0.003992740471869328,0.9099818511796733,0.0,237
2022-07-08,Vung Tau,1301,196,4081,3567,514,201,1.4117350611951043,22.368179271708684,1285,569,2022-06-08,367.0,0.31487380543984317,0.13942661112472432,0.049252634158294534,0.8740504778240628,0.3187944131340358,313
2022-07-09,Bac Ninh,1696,158,2352,2042,310,100,0.8944159278270337,25.512208638956807,200,702,2022-06-09,0.0,0.08503401360544217,0.29846938775510207,0.04251700680272109,0.8681972789115646,0.7210884353741497,210
2022-07-09,Binh Duong,291,510,6899,6035,864,366,1.7906878562977304,24.460799558864075,313,1563,2022-06-09,1787.0,0.04536889404261487,0.22655457312654007,0.0530511668357733,0.8747644586171909,0.04218002609073779,498
2022-07-09,Can Tho City,204,510,6488,6099,389,39,0.2857001972386588,19.04063096992522,119,164,2022-06-09,1143.0,0.018341553637484586,0.02527743526510481,0.006011097410604192,0.940043156596794,0.031442663378545004,350
2022-07-09,Dong Nai,3108,692,10265,9156,1109,295,1.2260195501366409,24.603870733478576,9,3482,2022-06-09,1525.0,0.0008767657087189478,0.33921091086215294,0.028738431563565515,0.8919629810034096,0.3027764247442767,814
2022-07-09,Hai Phong City,2267,404,5893,4741,1152,466,2.8604418067919553,32.939849729653815,1684,2395,2022-06-09,1045.0,0.2857627693874088,0.40641438995418294,0.07907687086373663,0.8045138299677583,0.38469370439504497,686
2022-07-09,Hue City,304,428,7042,6320,722,97,0.6232096354166666,20.094316387748655,151,1433,2022-06-09,936.0,0.021442771939789832,0.20349332575972734,0.013774495881851747,0.8974723090031241,0.043169554103947745,625
2022-07-09,Khanh Hoa,0,220,3817,3447,370,52,0.48325484764542936,20.54874432531633,35,1236,2022-06-09,0.0,0.009169504846738277,0.3238145140162431,0.013623264343725438,0.9030652344773382,0.0,318
2022-07-09,Lam Dong,321,88,2135,1274,861,643,2.9635757575757573,28.24185591229444,1318,180,2022-06-09,0.0,0.6173302107728337,0.08430913348946135,0.3011709601873536,0.5967213114754099,0.1503512880562061,218
2022-07-09,Nghe An,0,138,2860,2246,614,249,1.739780324737345,22.582999406352034,451,149,2022-06-09,0.0,0.1576923076923077,0.0520979020979021,0.08706293706293707,0.7853146853146853,0.0,365
2022-07-09,Quang Nam,0,37,749,525,224,133,1.9759770114942528,23.80722433460076,322,0,2022-06-09,0.0,0.42990654205607476,0.0,0.17757009345794392,0.7009345794392523,0.0,91
2022-07-09,Quang Ninh,750,50,1035,640,395,254,3.3325863678804857,31.562428497139884,647,75,2022-06-09,0.0,0.6251207729468599,0.07246376811594203,0.24541062801932367,0.6183574879227053,0.7246376811594203,141
2022-07-09,Thai Nguyen,260,187,2727,2441,286,22,0.4401021463666925,22.376243882544863,0,821,2022-06-09,0.0,0.0,0.30106343967730104,0.008067473414008068,0.8951228456178951,0.09534286762009535,264
2022-07-09,Vung Tau,2147,196,5583,3472,2111,1624,2.1455990220048897,23.221512017619457,2581,647,2022-06-09,369.0,0.46229625649292494,0.11588751567257746,0.2908830377933011,0.6218878739029196,0.38456027225506,487
2022-07-10,Bac Ninh,0,148,2504,2223,281,69,0.7863941210045662,21.957764811490126,0,857,2022-06-10,0.0,0.0,0.3422523961661342,0.02755591054313099,0.887779552715655,0.0,212
2022-07-10,Binh Duong,3016,446,7116,6165,951,373,1.7988772533083255,23.168161701208984,401,1687,2022-06-10,1782.0,0.056351883080382234,0.23707138842046094,0.05241708825182687,0.8663575042158516,0.4238336143901068,578
2022-07-10,Can Tho City,1640,434,6872,6413,459,42,0.3294825146553467,19.57786085150571,78,185,2022-06-10,1142.0,0.011350407450523865,0.026920838183934807,0.006111757857974389,0.9332072176949942,0.23864959254947612,417
2022-07-10,Dong Nai,2934,570,10318,8862,1456,590,1.7571395055044214,24.88759280089989,798,3620,2022-06-10,1527.0,0.0773405698778833,0.3508431866640822,0.05718162434580345,0.858887381275441,0.28435743361116494,866
2022-07-10,Hai Phong City,1384,349,6420,4728,1692,892,3.793308598581006,33.85007385524372,3992,2129,2022-06-10,1037.0,0.6218068535825545,0.33161993769470405,0.13894080996884736,0.7364485981308411,0.21557632398753895,800
2022-07-10,Hue City,886,400,7645,6570,1075,192,0.962183908045977,21.194258724611252,1174,1314,2022-06-10,936.0,0.15356442119032046,0.17187704381948987,0.02511445389143231,0.8593852190974494,0.11589274035317201,883
2022-07-10,Khanh Hoa,568,201,3867,3446,421,61,0.6819033121136636,21.1610531904624,0,1171,2022-06-10,0.0,0.0,0.30281872252392034,0.015774502198086373,0.891130074993535,0.14688388931988622,360
2022-07-10,Lam Dong,2857,77,3228,1241,1987,1666,3.479324424647364,31.699866023579848,2848,115,2022-06-10,0.0,0.8822800495662949,0.035625774473358116,0.5161090458488228,0.3844485749690211,0.8850681536555143,321
2022-07-10,Nghe An,0,112,3331,2118,1213,799,2.6512005649717514,25.11203834669181,2594,94,2022-06-10,0.0,0.7787451215851096,0.028219753827679377,0.2398679075352747,0.6358450915640949,0.0,414
2022-07-10,Quang Nam,158,23,960,380,580,439,3.404042715484363,24.434780701754388,832,0,2022-06-10,0.0,0.8666666666666667,0.0,0.45729166666666665,0.3958333333333333,0.16458333333333333,141
2022-07-10,Quang Ninh,0,53,1156,740,416,266,3.770144752714113,28.59439210408255,846,94,2022-06-10,0.0,0.7318339100346021,0.08131487889273356,0.2301038062283737,0.6401384083044983,0.0,150
2022-07-10,Thai Nguyen,0,165,3114,2826,288,27,0.4990016920473773,22.13299163426417,19,932,2022-06-10,0.0,0.0061014771997430954,0.29929351316634556,0.008670520231213872,0.9075144508670521,0.0,261
2022-07-10,Vung Tau,410,184,4846,4027,819,359,2.00461235733963,24.38935713105272,2549,667,2022-06-10,368.0,0.5260008254230293,0.1376392901361948,0.07408171687990095,0.8309946347503095,0.08460586050350805,460
2022-07-11,Bac Ninh,0,148,2319,2087,232,58,0.5320424158598432,20.832966331578106,2,872,2022-06-11,0.0,0.0008624407072013799,0.37602414833980163,0.02501078050884002,0.89995687796464,0.0,174
2022-07-11,Binh Duong,314,515,6500,5724,776,323,1.586027366150003,22.202824267782425,171,1481,2022-06-11,1790.0,0.026307692307692306,0.22784615384615384,0.049692307692307695,0.8806153846153846,0.04830769230769231,453
2022-07-11,Can Tho City,1354,501,6404,6025,379,28,0.2200059533474049,18.993521282476507,0,199,2022-06-11,1144.0,0.0,0.031074328544659587,0.004372267332916927,0.9408182386008744,0.21143035602748284,351
2022-07-11,Dong Nai,670,646,9073,8157,916,220,0.9518980114195708,22.725108092674173,5,2407,2022-06-11,1519.0,0.0005510856387082552,0.2652926264741541,0.02424776810316323,0.8990411109886476,0.07384547558690621,696
2022-07-11,Hai Phong City,575,424,5812,4885,927,315,2.654998386576315,29.80932993197279,1267,2532,2022-06-11,1047.0,0.2179972470750172,0.43565037852718513,0.05419821059876118,0.8405024088093599,0.09893324156916725,612
2022-07-11,Hue City,325,457,6771,6131,640,50,0.40528127102416805,17.90314163136744,0,569,2022-06-11,935.0,0.0,0.0840348545266578,0.007384433613941811,0.9054792497415448,0.04799881849062177,590
2022-07-11,Khanh Hoa,94,224,3609,3288,321,44,0.402108843537415,19.164422882555083,0,753,2022-06-11,0.0,0.0,0.2086450540315877,0.012191742865059573,0.9110556940980881,0.026045996120809087,277
2022-07-11,Lam Dong,1720,93,2324,1255,1069,833,3.179770710059172,28.923580148619962,1732,179,2022-06-11,0.0,0.7452667814113597,0.0770223752151463,0.35843373493975905,0.5400172117039587,0.7401032702237521,236
2022-07-11,Nghe An,1540,137,3172,2088,1084,672,2.3074475777295733,26.032775386577395,1744,102,2022-06-11,0.0,0.5498108448928121,0.03215636822194199,0.21185372005044137,0.6582597730138714,0.4854981084489281,412
2022-07-11,Quang Nam,0,28,701,400,301,223,2.71117381489842,22.541479634247715,377,0,2022-06-11,0.0,0.5378031383737518,0.0,0.3181169757489301,0.5706134094151213,0.0,78
2022-07-11,Quang Ninh,815,58,1099,705,394,211,2.6015151515151516,29.047831211692596,466,102,2022-06-11,0.0,0.4240218380345769,0.09281164695177434,0.19199272065514103,0.6414922656960873,0.7415832575068244,183
2022-07-11,Thai Nguyen,0,188,2831,2589,242,32,0.3934223541048467,21.281856133590235,0,857,2022-06-11,0.0,0.0,0.3027198869657365,0.01130342635111268,0.9145178382197103,0.0,210
2022-07-11,Vung Tau,525,190,3612,3219,393,134,0.8814714714714715,19.578447204968942,210,617,2022-06-11,369.0,0.05813953488372093,0.17081949058693244,0.03709856035437431,0.8911960132890365,0.14534883720930233,259
2022-07-12,Bac Ninh,521,145,2201,1958,243,50,0.5656016260162602,21.29500509683996,0,803,2022-06-12,0.0,0.0,0.3648341662880509,0.02271694684234439,0.8895956383462063,0.23671058609722853,193
2022-07-12,Binh Duong,1,528,6639,5866,773,307,1.6128375755559252,22.218985581289736,229,1452,2022-06-12,1787.0,0.0344931465582166,0.21870763669227294,0.046241903901189936,0.8835668022292514,0.00015062509414068384,466
2022-07-12,Can Tho City,6863,501,8118,7262,856,275,0.8543123387598968,24.28616568209919,3174,571,2022-06-12,1145.0,0.3909830007390983,0.07033752155703375,0.03387533875338753,0.8945553091894556,0.8454052722345405,581
2022-07-12,Dong Nai,869,708,9252,8399,853,202,0.8391498365070206,22.588066063922593,8,2348,2022-06-12,1531.0,0.0008646779074794639,0.25378296584522264,0.021833117163856462,0.9078037181150022,0.09392563769995677,651
2022-07-12,Hai Phong City,253,446,5990,5066,924,314,2.528694998119594,29.946683757312826,1278,2662,2022-06-12,1060.0,0.21335559265442405,0.44440734557595996,0.05242070116861436,0.8457429048414024,0.04223706176961603,610
2022-07-12,Hue City,0,468,6969,6404,565,56,0.4115262004383343,18.0146788275647,0,715,2022-06-12,937.0,0.0,0.10259721624336347,0.008035586167312384,0.9189266752762233,0.0,509
2022-07-12,Khanh Hoa,175,234,3535,3217,318,40,0.42831307441446786,19.42805926846959,5,767,2022-06-12,0.0,0.0014144271570014145,0.21697312588401696,0.011315417256011316,0.9100424328147101,0.04950495049504951,278
2022-07-12,Lam Dong,1106,110,2053,1327,726,492,2.9872345337026776,28.183258088788566,983,200,2022-06-12,0.0,0.4788114953726254,0.0974184120798831,0.23964929371651242,0.6463711641500244,0.5387238188017536,234
2022-07-12,Nghe An,557,137,2953,2192,761,401,1.9536314021830394,23.037270520406615,1059,172,2022-06-12,0.0,0.3586183542160515,0.05824585167626143,0.13579410768709788,0.7422959701997968,0.18862174060277684,360
2022-07-12,Quang Nam,0,40,574,432,142,60,1.1165289256198347,19.54699074074074,68,0,2022-06-12,0.0,0.11846689895470383,0.0,0.10452961672473868,0.7526132404181185,0.0,82
2022-07-12,Quang Ninh,0,53,1211,746,465,303,3.3647591522157994,25.26742424242424,761,151,2022-06-12,0.0,0.6284062758051198,0.12469033856317094,0.250206440957886,0.6160198183319571,0.0,162
2022-07-12,Thai Nguyen,0,191,2872,2586,286,28,0.4614336785009862,20.66223123471096,3,845,2022-06-12,0.0,0.0010445682451253482,0.2942200557103064,0.009749303621169917,0.9004178272980501,0.0,258
2022-07-12,Vung Tau,2466,189,3794,3303,491,146,1.078810888252149,20.44456532688627,594,565,2022-06-12,368.0,0.1565629942013706,0.1489193463363205,0.03848181338956247,0.8705851344227727,0.6499736425935688,345
2022-07-13,Bac Ninh,0,150,2328,2026,302,90,0.6993766557581425,21.32720419534579,59,809,2022-06-13,0.0,0.02534364261168385,0.3475085910652921,0.03865979381443299,0.8702749140893471,0.0,212
2022-07-13,Binh Duong,105,534,6655,5839,816,318,1.5942853972481137,22.95959829059829,163,1502,2022-06-13,1796.0,0.024492862509391436,0.22569496619083396,0.04778362133734035,0.8773854244928625,0.015777610818933134,498
2022-07-13,Can Tho City,4277,517,7574,6775,799,308,0.5577592805204745,20.58452749520861,903,193,2022-06-13,1154.0,0.11922365988909427,0.02548191180353842,0.04066543438077634,0.894507525745973,0.5646950092421442,491
2022-07-13,Dong Nai,2192,686,9041,8292,749,168,0.7668206267539758,22.351687738310254,10,2263,2022-06-13,1540.0,0.0011060723371308485,0.250304169892711,0.01858201526379825,0.9171551819488994,0.24245105629908195,581
2022-07-13,Hai Phong City,1736,432,5685,4831,854,241,2.2927144728225275,29.936169626875945,898,2465,2022-06-13,1064.0,0.1579595426561126,0.4335971855760774,0.04239226033421284,0.8497801231310466,0.3053649956024626,613
2022-07-13,Hue City,691,474,7419,6686,733,85,0.4940348651442534,18.331266497335527,563,653,2022-06-13,936.0,0.07588623803747135,0.08801725299905648,0.011457069685941502,0.9011996225906457,0.09313923709394797,648
2022-07-13,Khanh Hoa,581,229,3948,3371,577,198,1.0237794021178896,21.299343793171502,745,767,2022-06-13,0.0,0.1887031408308004,0.19427558257345492,0.05015197568389058,0.8538500506585613,0.14716312056737588,379
2022-07-13,Lam Dong,779,96,1992,1254,738,527,2.9011435523114355,27.79546178343949,1062,184,2022-06-13,0.0,0.5331325301204819,0.09236947791164658,0.2645582329317269,0.6295180722891566,0.3910642570281124,211
2022-07-13,Nghe An,0,148,2783,2138,645,348,1.6058484586574475,21.54398040130658,740,175,2022-06-13,0.0,0.265900107797341,0.06288178224937119,0.12504491555874955,0.7682357168523176,0.0,297
2022-07-13,Quang Nam,3,34,644,445,199,100,1.7172413793103447,20.814269662921348,129,0,2022-06-13,0.0,0.20031055900621117,0.0,0.15527950310559005,0.6909937888198758,0.004658385093167702,99
2022-07-13,Quang Ninh,292,61,1110,762,348,161,2.3341865756541527,26.65305010893246,338,116,2022-06-13,0.0,0.3045045045045045,0.1045045045045045,0.14504504504504503,0.6864864864864865,0.26306306306306304,187
2022-07-13,Thai Nguyen,135,192,2762,2534,228,24,0.42586469023185103,21.22327688066168,0,798,2022-06-13,0.0,0.0,0.2889210716871832,0.008689355539464157,0.9174511223750905,0.04887762490948588,204
2022-07-13,Vung Tau,0,197,3522,3196,326,69,0.807557497238124,19.28665625,30,586,2022-06-13,368.0,0.008517887563884156,0.16638273708120385,0.019591141396933562,0.9074389551391255,0.0,257
2022-07-14,Bac Ninh,22,156,2466,2226,240,43,0.6228429680759275,21.5102046914687,0,965,2022-06-14,0.0,0.0,0.3913219789132198,0.017437145174371452,0.902676399026764,0.008921330089213302,197
